,file,HSE bandgap,"dielectric constant, electronic","dielectric constant, ionic","dielectric constant, total",gap type,organic molecule,refractive index,relative energy1,relative energy2,organic_surface_area,organic_volume,organic_globularity,label,organic_furthest_distance_from_center,B_atom,X_atom,B_atom_volume,B_atom_globularity,order,length_est_by_volume,X_atom_0_B_neighbor_area,X_atom_0_B_neighbor_percent,X_atom_1_B_neighbor_area,X_atom_1_B_neighbor_percent,X_atom_2_B_neighbor_area,X_atom_2_B_neighbor_percent,X_atoms_B_neighbor_percent_stdev,X_atoms_B_neighbor_percent_mean,X_atom_0_H_neighbor_area,X_atom_0_H_neighbor_percent,X_atom_1_H_neighbor_area,X_atom_1_H_neighbor_percent,X_atom_2_H_neighbor_area,X_atom_2_H_neighbor_percent,X_atoms_H_neighbor_percent_stdev,X_atoms_H_neighbor_percent_mean,X_atom_0_any_organic_neighbor_area,X_atom_0_any_organic_neighbor_percent,X_atom_1_any_organic_neighbor_area,X_atom_1_any_organic_neighbor_percent,X_atom_2_any_organic_neighbor_area,X_atom_2_any_organic_neighbor_percent,X_atoms_any_organic_neighbor_percent_stdev,X_atoms_any_organic_neighbor_percent_mean,B_atom_H_neighbor_percent,B_atom_X_neighbor_percent,B_atom_any_organic_neighbor_percent,organic_molecule_B_neighbor_percent,organic_molecule_X_neighbor_percent,organic_molecule_any_organic_neighbor_percent,X_atoms_volumes_mean,X_atoms_volumes_stdev,B_atom_surface_area,X_atoms_surface_areas_mean,X_atoms_surface_areas_stdev,X_atoms_globularities_mean,X_atoms_globularities_stdev,contains_F,contains_Cl,contains_Br,contains_I,contains_Ge,contains_Sn,contains_Pb
1139,1150,3.183,3.9705,8.0889,12.0594,indirect,(CH3)2CHNH3,1.9926,0.0276,0.2252,111.5403322,96.05038669,0.909322939,Isopropylammonium Lead Bromide,3.597492915,Pb,Br,38.20304838,0.86771134,1,2.932448835,8.46141291,0.1713748,7.916458858,0.162352241,7.825309871,0.155476612,0.006510105,0.163067884,40.17874061,0.813767594,39.13741652,0.802637568,41.37396103,0.8220356,0.007947893,0.812813588,40.17874061,0.813767594,39.13741652,0.802637568,41.37396103,0.8220356,0.007947893,0.812813588,0.488403957,0.511596043,0.488403957,0.026961103,0.66164818,0.311390717,38.20304838,0,63.21799844,49.48861419,0.646117292,0.86771134,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1140,1151,3.2861,3.9488,7.9685,11.9173,indirect,(CH3)2CHNH3,1.9872,0.0273,0.2249,111.7488166,96.10575333,0.907975216,Isopropylammonium Lead Bromide,3.622558349,Pb,Br,38.66266773,0.87129506,0,2.934462637,8.432707174,0.171695351,8.294041609,0.170170751,8.076245892,0.159750882,0.005307944,0.167205661,40.18714077,0.818236078,39.21890427,0.804663242,41.64565257,0.823765127,0.008025475,0.815554816,40.18714077,0.818236078,39.21890427,0.804663242,41.64565257,0.823765127,0.008025475,0.815554816,0.477532753,0.522467247,0.477532753,0.02752724,0.664105813,0.308366947,38.66266773,0,63.46193283,49.46971174,0.782696811,0.87129506,1.11E-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1141,1152,3.4613,3.9603,9.8165,13.7768,direct,(CH3)2CHNH3,1.9901,0.031,0.2286,111.8650604,96.35854068,0.908621517,Isopropylammonium Lead Bromide,3.518034742,Pb,Br,37.52544762,0.871409752,3,2.936336694,9.456740393,0.189447652,8.98633891,0.189514894,6.70691158,0.131306311,0.027423954,0.170089619,39.54323345,0.792172821,38.13319785,0.804199467,43.94938188,0.86043049,0.029750215,0.81893426,39.54323345,0.792172821,38.13319785,0.804199467,43.94938188,0.86043049,0.029750215,0.81893426,0.455890308,0.544109692,0.455890308,0.032451812,0.638377666,0.329170522,37.52544762,0,62.20312075,49.47112778,1.527462842,0.871409752,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1142,1153,3.8618,3.4293,8.1146,11.5439,indirect,(CH3)2CHNH3,1.8518,0.0347,0.2323,112.9618999,95.31664397,0.893301046,Isopropylammonium Lead Bromide,3.821785609,Pb,Br,41.44440951,0.851265887,5,2.94234608,10.37519562,0.210691801,12.88358236,0.249470251,6.43684255,0.118694337,0.054842848,0.19295213,35.66897241,0.724339117,36.37163332,0.70427931,47.01362574,0.866923664,0.072407746,0.765180697,35.66897241,0.724339117,36.37163332,0.70427931,47.01362574,0.866923664,0.072407746,0.765180697,0.432727481,0.567272519,0.432727481,0.04144174,0.562308254,0.396250005,41.44440951,0,68.03453324,51.70588117,2.036383035,0.851265887,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1143,1154,3.9202,3.4133,7.3105,10.7238,indirect,(CH3)2CHNH3,1.8475,0.0345,0.2321,112.811938,95.20607776,0.893796654,Isopropylammonium Lead Bromide,3.815126492,Pb,Br,41.68753872,0.851191556,4,2.940664213,10.54579204,0.212848317,12.68892226,0.246733888,6.536034758,0.119811983,0.053658552,0.193131396,36.49492416,0.736586038,36.64018092,0.712461951,47.28664292,0.866810941,0.067793893,0.771952977,36.49492416,0.736586038,36.64018092,0.712461951,47.28664292,0.866810941,0.067793893,0.771952977,0.432248952,0.567751048,0.432248952,0.041625218,0.572263069,0.386111713,41.68753872,0,68.30631635,51.84201173,2.064752016,0.851191556,1.11E-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1144,1155,4.1434,3.3709,4.0985,7.4694,indirect,(CH3)2CHNH3,1.836,0.0363,0.2339,114.4812974,95.57194585,0.883018383,Isopropylammonium Lead Bromide,3.747101114,Pb,Br,38.12208464,0.852455457,6,2.956357935,8.655437527,0.171621324,13.18665816,0.246861329,7.041579507,0.1291137,0.048685454,0.182532118,39.88307581,0.790807658,36.60826845,0.685326465,46.70960747,0.856462704,0.070493877,0.777532276,39.88307581,0.790807658,36.60826845,0.685326465,46.70960747,0.856462704,0.070493877,0.777532276,0.39482518,0.60517482,0.39482518,0.058933437,0.549250173,0.391816389,38.12208464,0,64.2584237,52.79614446,1.732247454,0.852455457,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1145,1156,4.1353,3.6319,7.0841,10.716,indirect,(CH3)2CHNH3,1.9058,0.0373,0.2349,112.3059586,95.08027499,0.897032454,Isopropylammonium Lead Bromide,3.597566751,Pb,Br,37.69257269,0.869524399,7,2.935829822,11.17278678,0.219290378,10.81515835,0.221726628,11.13865508,0.212077496,0.004096974,0.217698167,39.77694884,0.780709622,34.75245008,0.71247626,31.92463468,0.607837887,0.071094317,0.700341256,39.77694884,0.780709622,34.75245008,0.71247626,31.92463468,0.607837887,0.071094317,0.700341256,0.286771271,0.713228729,0.286771271,0.022430629,0.479245291,0.49832408,37.69257269,0,62.52294359,50.74945207,1.535285927,0.869524399,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1146,1157,3.0243,4.1865,28.7479,32.9344,indirect,(CH3)2NH2,2.0461,0.0922,0.3293,94.52083423,78.03879736,0.934322559,Dimethylammonium Lead Bromide,3.426439868,Pb,Br,37.85999907,0.849021764,3,2.711698271,10.48642792,0.208694052,9.920906573,0.184562659,9.960012993,0.203857329,0.010424343,0.199038013,38.76976498,0.771570589,43.00395591,0.800020079,38.73720321,0.792856673,0.012082059,0.788149114,38.76976498,0.771570589,43.00395591,0.800020079,38.75920951,0.793307088,0.012142273,0.788299252,0.382934274,0.617065726,0.382934274,0.012693806,0.77688562,0.210420573,56.93342438,26.97389675,64.22225912,50.95307025,2.059982907,0.865025327,0.022632456,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1147,1158,2.9199,4.1999,19.2473,23.4471,indirect,(CH3)2NH2,2.0494,0.088,0.3251,95.70685963,78.15034466,0.923623274,Dimethylammonium Lead Bromide,3.371297092,Pb,Br,37.80040015,0.84835502,0,2.723425272,10.13039076,0.204196531,11.03756037,0.215618816,10.09458665,0.203847246,0.005468704,0.207887531,39.09062602,0.787942975,39.33045389,0.768320683,38.92717162,0.786084365,0.008844567,0.780782674,39.09062602,0.787942975,39.33045389,0.768320683,38.92717162,0.786084365,0.008844567,0.780782674,0.368358695,0.631641305,0.368358695,0.010426328,0.738771687,0.250801986,51.21319922,18.96856235,64.20526352,50.10716191,0.766684296,0.877010867,0.040525486,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1148,1159,2.8697,4.241,29.9149,34.1559,direct,(CH3)2NH2,2.0594,0.088,0.3252,95.69716869,78.06626991,0.923054193,Dimethylammonium Lead Bromide,3.370587043,Pb,Br,37.74210042,0.849261925,1,2.72300766,10.32259052,0.207922008,10.54278268,0.211904663,11.18039018,0.220818844,0.005391892,0.213548505,39.0256834,0.786071911,38.75797665,0.779015963,38.82716035,0.766857732,0.007935809,0.777315202,39.0256834,0.786071911,38.75797665,0.779015963,38.82716035,0.766857732,0.007935809,0.777315202,0.357660618,0.642339382,0.357660618,0.007433701,0.735899884,0.256666415,51.21151516,19.04862901,64.07073786,50.01014643,0.441493172,0.874049041,0.035054276,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1149,1160,2.9779,4.1622,15.4394,19.6016,direct,(CH3)2NH2,2.0401,0.0883,0.3254,95.93832579,78.06050185,0.920688587,Dimethylammonium Lead Bromide,3.397585895,Pb,Br,37.96005139,0.848131706,2,2.725270696,10.46693184,0.211327198,9.949071794,0.202146841,10.64935006,0.206650192,0.003748088,0.206708077,38.25162548,0.772299748,39.21652238,0.79680761,40.08134273,0.777776776,0.01050294,0.782294711,38.25162548,0.772299748,39.22939622,0.797069183,40.08134273,0.777776776,0.010623453,0.782381902,0.368142186,0.631857814,0.368142186,0.010701088,0.737716126,0.251582786,51.32879089,18.90625272,64.40287144,50.09326031,1.026165196,0.873105868,0.035318799,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1150,1161,3.982,3.7969,7.636,11.4329,indirect,(CH3)2NH2,1.9486,0.0925,0.3296,94.83345677,75.4743408,0.910727897,Dimethylammonium Lead Bromide,3.5288542,Pb,Br,37.16350241,0.868535189,4,2.704624739,9.568876469,0.194725517,13.09747995,0.261799746,13.11207918,0.255007538,0.030145956,0.2371776,37.34932398,0.760054376,35.27542419,0.705104885,30.127849,0.585935189,0.07267764,0.68369815,37.34932398,0.760054376,35.27542419,0.705104885,30.127849,0.585935189,0.07267764,0.68369815,0.241063549,0.758936451,0.241063549,0.007042849,0.553914848,0.439042303,50.79583556,19.27903042,62.00704108,50.19578322,0.937498432,0.885919655,0.024585347,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1151,1162,3.9937,3.5328,5.7241,9.2569,indirect,(CH3)2NH2,1.8796,0.1022,0.3394,94.40991314,74.41808731,0.906258459,Dimethylammonium Lead Bromide,3.627145281,Pb,Br,41.9387549,0.867886306,6,2.696366545,12.44823958,0.245716546,12.03968011,0.242237359,8.748051904,0.163476293,0.037974947,0.217143399,36.35973222,0.717706929,36.87539594,0.74192989,42.96552518,0.802903875,0.035843949,0.754180231,36.35973222,0.717706929,36.87539594,0.74192989,42.96552518,0.802903875,0.035843949,0.754180231,0.30598595,0.69401405,0.30598595,0.010207361,0.623316239,0.3664764,53.11728353,15.8088268,67.2612377,51.2918778,1.618400078,0.882166837,0.02019572,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1152,1163,3.9601,3.9414,9.513,13.4543,indirect,(CH3)2NH2,1.9853,0.0927,0.3299,93.04677812,72.3952535,0.902795512,Dimethylammonium Lead Bromide,3.531644685,Pb,Br,36.54372583,0.881760459,5,2.67512258,9.380460081,0.193086879,10.93435648,0.22090045,11.27785067,0.228160989,0.015116229,0.21404944,37.41996818,0.770250587,36.50897408,0.737569589,34.11914681,0.690260804,0.032837198,0.73269366,37.43247054,0.770507935,36.50897408,0.737569589,34.11914681,0.690260804,0.032935388,0.732779443,0.29493445,0.70506555,0.29493445,0.013236167,0.610626381,0.376137451,49.16851299,17.85414522,60.39605868,49.16997657,0.417050667,0.889926459,0.011548468,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1153,1164,2.8325,4.2243,18.6278,22.8521,direct,CH3C(NH2)2,2.0553,0.2071,0.4442,100.9997044,83.71907699,0.916319342,Acetamidinium Lead Bromide,3.527823335,Pb,Br,38.33361763,0.845978506,1,2.794018725,10.07422205,0.206923917,12.04544415,0.23678663,11.52364996,0.229478056,0.012709953,0.224396201,36.69708187,0.75375586,35.45970953,0.697058988,35.57093469,0.708347528,0.024503703,0.719720792,38.45504501,0.789864318,38.7864873,0.762456036,38.60696132,0.768805932,0.011714145,0.773708762,0.281163106,0.691494132,0.308505868,0.005531793,0.71731102,0.277157188,72.3952535,0,64.98970184,49.92429171,0.915615322,0.902795512,1.11E-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1154,1165,2.8888,4.2007,16.3654,20.5661,direct,CH3C(NH2)2,2.0496,0.2076,0.4447,100.6277002,84.11328098,0.922591617,Acetamidinium Lead Bromide,3.464160181,Pb,Br,38.16682179,0.849906093,2,2.792041118,9.59612897,0.197447135,11.4381878,0.224214276,11.39356401,0.222750532,0.012287683,0.214803981,37.07631931,0.762871471,36.1326701,0.708281819,35.99034214,0.703631267,0.026897046,0.724928185,38.87511502,0.799882964,39.2429308,0.769249943,39.39205648,0.77013668,0.014236142,0.779756529,0.301878609,0.662288945,0.337711055,0.006866111,0.754801607,0.238332282,83.71907699,0,64.50158562,50.25499264,1.170842556,0.916319342,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1155,1166,2.8937,4.2367,19.9258,24.1625,direct,CH3C(NH2)2,2.0583,0.2085,0.4456,101.2304834,83.40574826,0.91194787,Acetamidinium Lead Bromide,3.535540815,Pb,Br,37.45737308,0.854232359,3,2.794980462,10.13378707,0.205072997,12.07275142,0.232744422,9.137288483,0.188989064,0.018070639,0.208935494,36.27932835,0.734168829,34.94696834,0.673724794,37.66325283,0.778999471,0.043135478,0.728964365,38.32852393,0.7756375,39.19849894,0.755687886,38.8865032,0.804300296,0.019951913,0.778541894,0.319098423,0.646073787,0.353926213,0.012489179,0.719980935,0.267529886,84.11328098,0,63.37717269,49.8783441,1.475040502,0.922591617,1.11E-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1156,1167,4.0198,3.8549,5.9166,9.7715,indirect,CH3C(NH2)2,1.9634,0.2069,0.444,99.07725773,79.56712489,0.902954364,Acetamidinium Lead Bromide,3.556626577,Pb,Br,35.81953638,0.887796156,0,2.760531716,11.14238947,0.232503504,9.119583321,0.187611703,11.20742848,0.223559491,0.019400781,0.214558232,32.63347622,0.680948874,36.05019415,0.741638961,35.53953508,0.708922692,0.024801827,0.710503509,34.35908838,0.716956489,38.77879895,0.797772907,35.53953508,0.708922692,0.040125077,0.741217362,0.276808699,0.718313828,0.279078152,0.021031259,0.587768503,0.391200238,83.40574826,0,59.19032373,48.88803421,0.922867129,0.91194787,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1157,1168,4.0373,3.816,7.4373,11.2533,indirect,CH3C(NH2)2,1.9535,0.2097,0.4469,101.5622996,80.45037461,0.88736751,Acetamidinium Lead Bromide,3.454806542,Pb,Br,36.03152129,0.870309329,4,2.786837434,9.357964626,0.183691979,11.75375002,0.234628735,10.55715135,0.208098228,0.020800871,0.208806314,39.27865915,0.771019651,33.09450145,0.660633501,33.28987573,0.656196346,0.053113277,0.695949833,41.58582013,0.816308021,35.13106401,0.701287428,33.28987573,0.656196346,0.067411416,0.724597265,0.283771699,0.716228301,0.283771699,0.021315972,0.580826622,0.397857406,79.56712489,0,60.61760348,50.59015413,0.360616838,0.902954364,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1158,1169,3.9205,3.6804,10.3136,13.994,indirect,CH3C(NH2)2,1.9184,0.2203,0.4575,100.6517207,82.14912093,0.90795588,Acetamidinium Lead Bromide,3.613505321,Pb,Br,37.06168726,0.889843177,5,2.78494215,11.0177278,0.22108288,9.924828851,0.200355513,10.53563643,0.208037588,0.008555815,0.209825327,35.62298247,0.714814499,36.04292362,0.72760937,30.84006653,0.60897062,0.053168274,0.683798163,35.67811068,0.715920707,37.33096191,0.753611387,31.60312824,0.624038102,0.054418376,0.697856732,0.289264568,0.696107357,0.289264568,0.023171872,0.558878418,0.41794971,80.45037461,0,60.41164368,50.00477318,0.467495362,0.88736751,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1159,1170,2.9543,4.1353,9.4254,13.5607,indirect,CH3NH3,2.0335,0.2003,0.4967,79.02525956,60.79957125,0.946204659,Methylammonium Lead Bromide,3.066006434,Pb,Br,36.38927065,0.822842896,0,2.484707464,13.17943763,0.254189665,10.92501011,0.21163713,13.84107645,0.251999846,0.019563749,0.239275547,38.08472415,0.734533867,39.51854386,0.765545398,38.94607372,0.709078129,0.02308983,0.736385798,38.08472415,0.734533867,39.51854386,0.765545398,38.94607372,0.709078129,0.02308983,0.736385798,0.255711314,0.744288686,0.255711314,0.00094241,0.856287838,0.142769752,36.38927065,0,64.53807074,52.79839929,1.506554658,0.822842896,1.11E-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1160,1171,2.8957,4.1561,12.4938,16.65,indirect,CH3NH3,2.0387,0.2005,0.4969,78.39878518,60.71647529,0.952896438,Methylammonium Lead Bromide,3.072043346,Pb,Br,35.93383429,0.827598981,1,2.47774763,12.04828207,0.230381447,12.14158239,0.231760251,12.14573338,0.221095792,0.004735858,0.22774583,39.09800796,0.747613277,38.91132507,0.742744907,41.18608349,0.749734041,0.002925874,0.746697408,39.09800796,0.747613277,38.91132507,0.742744907,41.18608349,0.749734041,0.002925874,0.746697408,0.274351997,0.725648003,0.274351997,0,0.911898662,0.088101338,35.93383429,0,63.63066013,53.20663524,1.222184293,0.827598981,1.11E-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1161,1172,3.6199,3.9412,15.1132,19.0544,indirect,CH3NH3,1.9852,0.2019,0.4983,75.13482569,54.92293506,0.929990568,Methylammonium Lead Bromide,3.044541207,Pb,Br,37.04872095,0.847428658,2,2.415804863,13.12205004,0.267569043,13.10544098,0.249915094,12.99331123,0.249415463,0.00844238,0.2556332,33.66482375,0.686452546,35.27412652,0.672662345,36.77805348,0.705979799,0.013668845,0.688364897,33.66482375,0.686452546,35.27412652,0.672662345,36.77805348,0.705979799,0.013668845,0.688364897,0.176281602,0.823718398,0.176281602,0.014016607,0.660258492,0.325724901,37.04872095,0,63.42050097,51.19211972,1.527042983,0.847428658,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1162,1173,3.7363,3.978,8.6556,12.6335,indirect,CH3NH3,1.9945,0.2032,0.4996,75.46203231,56.69850888,0.94580861,Methylammonium Lead Bromide,2.950751385,Pb,Br,35.85349285,0.854703766,4,2.427874561,12.1796419,0.243647933,14.31522709,0.274060597,12.6358167,0.25076877,0.012987796,0.2561591,34.43271596,0.688810077,26.49247034,0.507190154,35.47734213,0.704078704,0.089432798,0.633359645,34.43271596,0.688810077,26.49247034,0.507190154,35.47734213,0.704078704,0.089432798,0.633359645,0.166693887,0.833306113,0.166693887,0.000500556,0.655698711,0.343800733,35.85349285,0,61.52090263,50.87027163,0.977867531,0.854703766,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1163,1174,3.5767,4.0664,10.4003,14.4667,indirect,CH3NH3,2.0165,0.2019,0.4983,72.25586178,51.87447276,0.930922186,Methylammonium Lead Bromide,2.957050457,Pb,Br,37.59176546,0.838186133,3,2.369464601,14.75301826,0.300646835,14.16284876,0.268195145,13.68776689,0.267883925,0.015371754,0.278908635,30.09449497,0.613285669,32.23069376,0.610337351,35.35675673,0.691968737,0.037805645,0.638530586,30.09449497,0.613285669,32.23069376,0.610337351,35.35675673,0.691968737,0.037805645,0.638530586,0.185011043,0.814988957,0.185011043,0.007653704,0.611756933,0.380589363,37.59176546,0,64.74486735,50.99160351,1.527434846,0.838186133,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1164,1175,2.8637,4.3547,18.9528,23.3075,direct,C(NH2)3,2.0868,0.4019,0.656,94.14962527,76.9287037,0.92908978,Guanidinium Lead Bromide,3.371857785,Pb,Br,37.06204252,0.846330403,1,2.70383611,11.22711397,0.22305374,11.02070268,0.220657052,10.99570201,0.220704674,0.001118754,0.221471822,34.12924478,0.678059891,34.20523218,0.684858844,34.20606727,0.686580894,0.003678748,0.683166543,38.97613753,0.774355124,38.77628791,0.776380747,38.693383,0.776649864,0.001024229,0.775795245,0.238784702,0.703177002,0.296822998,0.008147254,0.7915907,0.200262046,41.99951926,6.982646581,63.51802121,50.03316492,0.218443124,0.874527664,0.039876949,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1165,1176,2.8001,4.3688,26.1984,30.5672,direct,C(NH2)3,2.0902,0.4047,0.6588,96.17409749,76.73145473,0.907976979,Guanidinium Lead Bromide,3.377053969,Pb,Br,35.7721971,0.852610978,2,2.722302099,9.375723814,0.191033374,9.682024475,0.194972136,9.820729336,0.194335042,0.001726291,0.193446851,34.55666044,0.70410302,33.98387281,0.684351531,34.58207806,0.684318786,0.009318669,0.690924445,38.31927233,0.780767442,38.46200276,0.774530043,39.31199193,0.777915501,0.002549511,0.777737662,0.341706293,0.625847273,0.374152727,0.006562096,0.756662568,0.236775336,49.49103263,19.40136327,61.57864932,49.75750935,0.598541404,0.878103912,0.036052453,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1166,1177,3.7356,3.9655,7.2381,11.2036,indirect,C(NH2)3,1.9914,0.3999,0.654,91.39240203,71.94975614,0.915363226,Guanidinium Lead Bromide,3.283003293,Pb,Br,34.60142221,0.892914489,0,2.657349892,10.06355048,0.206186645,9.944456509,0.203139353,10.68104139,0.217346685,0.006107198,0.208890894,32.23858954,0.660519031,32.78710498,0.669755184,34.51599562,0.702360093,0.017947643,0.677544769,35.29780992,0.723197744,35.85849478,0.73249568,34.51599562,0.702360093,0.012599881,0.719351172,0.279423459,0.71633295,0.279423459,0.023319088,0.635505583,0.34117533,48.64476638,19.86028779,57.50912572,48.96823559,0.137104446,0.897935319,0.007100526,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1167,1178,3.8385,4.203,10.6383,14.8413,indirect,OHNH3,2.0501,0.4197,0.7754,59.6263052,40.39062531,0.954772323,Hydroxylammonium Lead Bromide,2.764369408,Pb,Br,37.15124268,0.844420287,6,2.161542132,10.07616572,0.193458952,11.41405694,0.215335905,11.47841462,0.22641822,0.013694006,0.211737692,35.50684462,0.681719329,32.20759976,0.6076238,25.42162933,0.501456016,0.073979432,0.596933049,36.12360015,0.693560825,33.12689885,0.62496716,32.56450806,0.642353339,0.029115816,0.653627108,0.220187222,0.661083615,0.338916385,0.097468947,0.892752928,0.009778125,71.94975614,0,63.76380726,51.92857046,0.949535108,0.915363226,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1168,1179,3.5014,4.2582,10.5988,14.857,indirect,OHNH3,2.0635,0.4015,0.7571,61.58229716,41.80019766,0.945831283,Hydroxylammonium Lead Bromide,2.775651772,Pb,Br,35.70638606,0.8376554,0,2.193267856,13.20066148,0.271013484,15.43883763,0.289809136,13.69627572,0.279156496,0.007696059,0.279993038,27.66805308,0.568033311,26.34063216,0.494451462,30.82975503,0.628369825,0.054761007,0.563618199,30.33050094,0.622694153,29.48082122,0.553397317,31.38165737,0.639618658,0.03730149,0.605236709,0.114441848,0.860088143,0.139911857,0.002170223,0.660690648,0.337139129,40.39062531,0,62.60118307,50.34800357,2.072943702,0.954772323,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1169,1180,3.5536,4.2456,9.4072,13.6528,indirect,OHNH3,2.0605,0.4025,0.7582,61.46455163,41.71901691,0.946415828,Hydroxylammonium Lead Bromide,2.774510574,Pb,Br,35.92510966,0.839948215,1,2.191395726,13.75107583,0.283879406,14.87825521,0.280336304,13.04275824,0.264780661,0.008295203,0.276332124,26.13868337,0.539611154,26.18595909,0.493396227,29.89398677,0.606876969,0.046593262,0.546628117,28.55873787,0.589571146,29.63321147,0.558349407,31.34226278,0.636278379,0.03202306,0.594732977,0.128748333,0.839301672,0.160698328,0.006865484,0.662695251,0.330439265,41.80019766,0,62.6849897,50.25715248,2.018891435,0.945831283,1.11E-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1170,1181,3.5121,4.2585,13.524,17.7824,indirect,OHNH3,2.0636,0.4108,0.7665,61.8043086,42.05861856,0.946313972,Hydroxylammonium Lead Bromide,2.897501102,Pb,Br,34.83626312,0.854952757,3,2.197404639,13.08417876,0.263949699,11.41468267,0.222980897,12.1058568,0.251084201,0.017106722,0.246004932,23.84203318,0.480970002,32.33128718,0.631577735,25.93198136,0.537847995,0.062095857,0.550131911,28.67654098,0.578497474,32.5946531,0.636722474,27.10175398,0.562109923,0.032016897,0.592443291,0.176366948,0.795515245,0.204484755,0.016599334,0.683783275,0.299617391,41.71901691,0,60.33411221,49.65878739,1.216937734,0.946415828,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1171,1182,3.9514,4.212,9.2371,13.4491,indirect,OHNH3,2.0523,0.413,0.7687,60.94492493,40.6999286,0.938877405,Hydroxylammonium Lead Bromide,2.743972114,Pb,Br,36.20227414,0.859197722,5,2.179206438,13.06782787,0.281471891,12.72133763,0.252400627,11.1382334,0.219894498,0.025151899,0.251255672,28.25354099,0.608561553,26.32673291,0.522341604,29.95765508,0.591433425,0.037269189,0.574112194,28.25354099,0.608561553,30.40391557,0.603235885,33.02417319,0.651973587,0.02182845,0.621257008,0.081561481,0.786202162,0.209016996,0.070827705,0.692009325,0.23716297,42.05861856,0,61.59537739,49.16025166,1.935590455,0.946313972,1.11E-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1172,1183,3.9499,4.1751,8.6094,12.7846,indirect,OHNH3,2.0433,0.4114,0.7671,59.91270695,40.06859989,0.945150942,Hydroxylammonium Lead Bromide,2.881922659,Pb,Br,37.15311073,0.859980604,4,2.163072711,11.71274997,0.233799647,11.46812698,0.228049175,14.09143591,0.300165768,0.032725004,0.254004863,27.06840219,0.540315715,32.7624259,0.651496465,24.26976276,0.516977264,0.05869058,0.569596481,32.20996979,0.642947181,34.25187759,0.681114923,25.51400353,0.543481197,0.058016569,0.622514434,0.118863898,0.759789072,0.240210928,0.075360238,0.710071265,0.214568498,40.6999286,0,62.61217648,49.1102834,1.532699903,0.938877405,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1173,1184,3.6874,4.2518,15.775,20.0267,indirect,OHNH3,2.062,0.4106,0.7663,62.07888289,41.6210531,0.935582634,Hydroxylammonium Lead Bromide,2.743446054,Pb,Br,36.10632918,0.845024474,2,2.198098201,12.06028491,0.255920311,15.53420902,0.29699846,14.07742123,0.280372844,0.016871251,0.277763872,29.44459777,0.624816965,23.04336323,0.44056594,30.87221998,0.614866316,0.084608955,0.560083073,29.44459777,0.624816965,28.74185368,0.549515348,33.31554591,0.663528797,0.047338035,0.61262037,0.090499138,0.859106969,0.140893031,0.007182838,0.682905838,0.309911324,40.06859989,0,62.51778844,49.87960282,2.12709706,0.945150942,1.11E-16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
